convo_id,msg_count_5min,tokens_5min,avg_tokens_per_msg,model_tier,user_tier,total_cost_usd,msg_count_5min_norm,tokens_5min_norm,avg_tokens_per_msg_norm,model_tier_norm,user_tier_norm,user_query,query_category,retrieval_method,article_id,retrieval_time_sec,answer_success,user_rating,escalation,timestamp,conversation_duration_sec,knowledge_gap_flag,cost_per_message,query_complexity,day,month,weekday,hallucination_flag,answer_success_num,model_tier_enc,user_tier_enc,retrieval_method_enc,query_category_enc,query_complexity_enc,query_cluster,success_probability
MW019,5,2679,535.8,2,2,1.07,0.1666666667,0.8871372268,0.3631466735,0.5,0.5,laptop not turning on,Finance,Search,ART_37,4.62,Yes,3,No,2025-04-19,231,No,0.214,High,19,4,Saturday,No,1,1,1,2,0,0,1,0.7446972323829903
DB020,19,505,26.57894737,2,1,0.2,0.9444444444,0.1082049445,0.01053264574,0.5,0.0,vacation policy details,IT Support,Search,ART_43,4.64,No,5,No,2025-02-09,141,Yes,0.0105,Low,9,2,Sunday,No,0,1,0,2,2,1,0,0.16350244072983922
IB021,10,2832,283.2,3,1,1.7,0.4444444444,0.9419562881,0.188231864,1.0,0.0,laptop not turning on,Security,Hybrid,ART_28,2.21,Yes,1,No,2025-03-25,245,No,0.17,High,25,3,Tuesday,No,1,2,0,1,4,0,1,0.6646354958733217
NI022,7,1838,262.5714286,2,1,0.74,0.2777777778,0.5858115371,0.1739474513,0.5,0.0,vpn not connecting,Security,Search,ART_56,4.86,Yes,4,No,2025-03-27,104,No,0.1057,High,27,3,Thursday,No,1,1,0,2,4,0,1,0.6894678174141418
UO023,3,396,132.0,2,1,0.16,0.05555555556,0.06915084199,0.08353226306,0.5,0.0,vacation policy details,Operations,AI,ART_95,3.35,Yes,1,No,2025-04-26,273,No,0.0533,Low,26,4,Saturday,No,1,1,0,0,3,1,3,0.915917882104492
AO024,19,985,51.84210526,1,3,0.2,0.9444444444,0.2801863131,0.02802631339,0.0,1.0,email not syncing,HR Policy,Hybrid,ART_34,4.37,Yes,5,No,2025-05-09,87,No,0.0105,Medium,9,5,Friday,No,1,0,2,1,1,2,0,0.9114713869744376
EK025,12,1719,143.25,2,1,0.69,0.5555555556,0.5431744894,0.09132241194,0.5,0.0,vacation policy details,HR Policy,Search,ART_8,1.92,Yes,4,No,2025-01-07,275,No,0.0575,High,7,1,Tuesday,No,1,1,0,2,1,0,2,0.6166228155922524
VN026,12,2824,235.3333333,2,1,1.13,0.5555555556,0.9390899319,0.1550862231,0.5,0.0,reset my password,IT Support,Search,ART_31,3.79,Yes,5,Yes,2025-03-04,279,No,0.0942,High,4,3,Tuesday,No,1,1,0,2,2,0,2,0.6894364518958576
NN027,18,1475,81.94444444,3,1,0.89,0.8888888889,0.455750627,0.04887090929,1.0,0.0,how to request leave,Operations,AI,ART_80,5.65,Yes,1,No,2025-01-01,290,No,0.0494,Medium,1,1,Wednesday,No,1,2,0,0,3,2,0,0.9622971434443071
FC028,7,551,78.71428571,2,3,0.22,0.2777777778,0.1246864923,0.04663416107,0.5,1.0,laptop not turning on,Software Help,Hybrid,ART_58,5.87,Yes,5,No,2025-01-28,161,No,0.0314,Low,28,1,Tuesday,No,1,1,2,1,5,1,3,0.8684167472740636
BD029,11,1440,130.9090909,1,3,0.29,0.5,0.4432103189,0.08277685468,0.0,1.0,laptop not turning on,Operations,Search,ART_22,4.97,Yes,5,No,2025-04-13,203,No,0.0264,Medium,13,4,Sunday,No,1,0,2,2,3,2,3,0.8004458507246465
ML030,10,1302,130.2,2,3,0.52,0.4444444444,0.3937656754,0.08228583924,0.5,1.0,laptop not turning on,HR Policy,AI,ART_78,2.08,Yes,3,No,2025-01-01,106,No,0.052,Medium,1,1,Wednesday,No,1,1,2,0,1,2,3,0.6603523410635784
UI031,14,839,59.92857143,2,2,0.34,0.6666666667,0.2278753135,0.03362584898,0.5,0.5,email not syncing,HR Policy,Hybrid,ART_93,2.67,Yes,3,Yes,2025-03-22,260,No,0.0243,Medium,22,3,Saturday,No,1,1,1,1,1,2,0,0.6197537246128327
OL032,11,1013,92.09090909,3,2,0.61,0.5,0.2902185597,0.05589690664,1.0,0.5,reset my password,Security,AI,ART_97,2.07,Yes,4,No,2025-06-21,72,No,0.0555,Medium,21,6,Saturday,No,1,2,1,0,4,2,3,0.8222244279220363
WE033,4,2923,730.75,2,1,1.17,0.1111111111,0.9745610892,0.4981412978,0.5,0.0,company travel policy,Software Help,Hybrid,ART_43,0.69,Yes,2,Yes,2025-02-14,207,No,0.2925,High,14,2,Friday,No,1,1,0,1,5,0,1,0.666487586498508
LI034,10,2942,294.2,2,3,1.18,0.4444444444,0.9813686851,0.1958488984,0.5,1.0,reset my password,Security,AI,ART_80,3.3,Yes,5,Yes,2025-01-15,275,No,0.118,High,15,1,Wednesday,No,1,1,2,0,4,0,1,0.6911104728986547
SI035,17,1900,111.7647059,2,3,0.76,0.8333333333,0.6080257972,0.06952017828,0.5,1.0,company travel policy,Operations,AI,ART_75,3.18,No,1,No,2025-06-28,260,Yes,0.0447,High,28,6,Saturday,No,0,1,2,0,3,0,2,0.22645452238365638
FN036,3,1267,422.3333333,3,3,0.76,0.05555555556,0.3812253673,0.2845758089,1.0,1.0,email not syncing,Operations,Hybrid,ART_74,5.37,No,5,No,2025-05-22,272,Yes,0.2533,Medium,22,5,Thursday,No,0,2,2,1,3,2,3,0.10317210241511181
GM037,7,1570,224.2857143,2,3,0.63,0.2777777778,0.4897886062,0.1474362145,0.5,1.0,two factor authentication setup,Operations,AI,ART_21,5.3,No,2,No,2025-01-18,163,Yes,0.09,Medium,18,1,Saturday,No,0,1,2,0,3,2,3,0.16312882331057219
FL038,18,1335,74.16666667,3,1,0.8,0.8888888889,0.4055893945,0.04348512735,1.0,0.0,how to request leave,HR Policy,Search,ART_64,0.89,Yes,1,No,2025-06-09,145,No,0.0444,Medium,9,6,Monday,No,1,2,0,2,1,2,0,0.8851343598091571
DX039,15,1815,121.0,1,1,0.36,0.7222222222,0.5775707632,0.0759152286,0.0,0.0,expense reimbursement process,HR Policy,Search,ART_24,2.23,Yes,2,No,2025-06-21,203,No,0.024,High,21,6,Saturday,No,1,0,0,2,1,0,2,0.7030877053502097
BO040,15,584,38.93333333,1,1,0.12,0.7222222222,0.1365102114,0.01908753515,0.0,0.0,expense reimbursement process,Software Help,Search,ART_1,1.79,Yes,5,No,2025-04-02,233,No,0.008,Low,2,4,Wednesday,No,1,0,0,2,5,1,0,0.8007467640719119
VU041,20,1354,67.7,3,3,0.81,1.0,0.4123969903,0.03900723436,1.0,1.0,two factor authentication setup,Software Help,AI,ART_52,5.37,Yes,3,No,2025-06-22,190,No,0.0405,Medium,22,6,Sunday,Yes,1,2,2,0,5,2,0,0.9651562031418149
EB042,17,1580,92.94117647,3,2,0.95,0.8333333333,0.4933715514,0.05648568081,1.0,0.5,reset my password,IT Support,AI,ART_16,2.86,Yes,5,No,2025-03-29,63,No,0.0559,Medium,29,3,Saturday,No,1,2,1,0,2,2,0,0.9142261647852409
SS043,2,2127,1063.5,1,3,0.43,0.0,0.6893586528,0.7285565902,0.0,1.0,laptop not turning on,Software Help,Hybrid,ART_3,1.28,Yes,1,No,2025-01-05,263,No,0.215,High,5,1,Sunday,No,1,0,2,1,5,0,1,0.8841148494231049
TO044,19,2120,111.5789474,2,3,0.85,0.9444444444,0.6868505912,0.06939154837,0.5,1.0,vacation policy details,HR Policy,Search,ART_70,5.22,Yes,5,No,2025-03-02,298,No,0.0447,High,2,3,Sunday,No,1,1,2,2,1,0,2,0.9075148733629714
VT045,10,1002,100.2,1,3,0.2,0.4444444444,0.28627732,0.0615121089,0.0,1.0,how to request leave,Software Help,Search,ART_36,3.06,Yes,1,No,2025-06-24,104,No,0.02,Medium,24,6,Tuesday,No,1,0,2,2,5,2,3,0.8526207589572522
ZV046,20,1531,76.55,2,3,0.61,1.0,0.47581512,0.04513548481,0.5,1.0,how to request leave,Security,Hybrid,ART_14,4.12,Yes,2,No,2025-01-10,204,No,0.0305,Medium,10,1,Friday,No,1,1,2,1,4,2,0,0.9308921321749338
CS047,10,2700,270.0,1,2,0.54,0.4444444444,0.8946614117,0.1790914226,0.0,0.5,email not syncing,Security,AI,ART_11,1.85,No,1,No,2025-01-17,144,Yes,0.054,High,17,1,Friday,No,0,0,1,0,4,0,1,0.3033336463592523
XD048,16,339,21.1875,3,1,0.2,0.7777777778,0.04872805446,0.006799296609,1.0,0.0,vacation policy details,Finance,Search,ART_78,1.63,Yes,4,No,2025-02-05,94,No,0.0125,Low,5,2,Wednesday,No,1,2,0,2,0,1,0,0.9701082905785546
KO049,3,1991,663.6666667,1,1,0.4,0.05555555556,0.6406305984,0.4516889286,0.0,0.0,how to request leave,HR Policy,Search,ART_41,2.01,Yes,2,No,2025-04-15,252,No,0.1333,High,15,4,Tuesday,No,1,0,0,2,1,0,1,0.6315400619980456
JZ050,6,525,87.5,3,3,0.32,0.2222222222,0.1153708348,0.05271789639,1.0,1.0,laptop not turning on,IT Support,AI,ART_49,2.35,Yes,1,No,2025-03-04,257,No,0.0533,Low,4,3,Tuesday,No,1,2,2,0,2,1,3,0.9303114552950081
EN051,18,1386,77.0,2,3,0.55,0.8888888889,0.4238624149,0.04544709077,0.5,1.0,how to request leave,Operations,AI,ART_41,4.77,Yes,5,No,2025-03-18,206,No,0.0306,Medium,18,3,Tuesday,No,1,1,2,0,3,2,0,0.9030986433551657
EX052,11,1196,108.7272727,1,2,0.24,0.5,0.3557864565,0.06741688437,0.0,0.5,email not syncing,Finance,Search,ART_61,4.1,No,4,No,2025-06-19,35,Yes,0.0218,Medium,19,6,Thursday,No,0,0,1,2,0,2,3,0.15212102861364796
MS053,17,1425,83.82352941,2,2,0.57,0.8333333333,0.4378359011,0.0501720961,0.5,0.5,how to install company software,Operations,Hybrid,ART_59,3.92,Yes,4,No,2025-06-13,178,No,0.0335,Medium,13,6,Friday,No,1,1,1,1,3,2,0,0.8199672225705757
OR054,2,1454,727.0,1,2,0.29,0.0,0.4482264421,0.4955445815,0.0,0.5,how to request leave,IT Support,Search,ART_12,3.43,Yes,5,No,2025-05-29,269,No,0.145,Medium,29,5,Thursday,No,1,0,1,2,2,2,3,0.8888978430872647
MM055,15,238,15.86666667,1,2,0.05,0.7222222222,0.01254030813,0.003114844713,0.0,0.5,how to request leave,Software Help,Search,ART_67,5.01,Yes,1,No,2025-05-01,185,No,0.0033,Low,1,5,Thursday,No,1,0,1,2,5,1,0,0.9504783259493028
WJ056,18,2802,155.6666667,3,3,1.68,0.8888888889,0.9312074525,0.09992042811,1.0,1.0,two factor authentication setup,IT Support,AI,ART_68,5.38,Yes,2,No,2025-01-02,164,No,0.0933,High,2,1,Thursday,No,1,2,2,0,2,0,2,0.6299457810192269
HT057,20,2302,115.1,1,3,0.46,1.0,0.7520601935,0.0718297283,0.0,1.0,how to request leave,IT Support,AI,ART_24,1.45,Yes,4,Yes,2025-06-19,187,No,0.023,High,19,6,Thursday,No,1,0,2,0,2,0,2,0.8213522883643537
UA058,19,2631,138.4736842,2,1,1.05,0.9444444444,0.8699390899,0.0880150154,0.5,0.0,expense reimbursement process,IT Support,Search,ART_27,2.13,Yes,1,No,2025-06-02,189,No,0.0553,High,2,6,Monday,No,1,1,0,2,2,0,2,0.6488160405773098
XY059,6,1124,187.3333333,3,1,0.67,0.2222222222,0.3299892512,0.1218482546,1.0,0.0,how to request leave,Finance,Hybrid,ART_72,2.4,Yes,2,No,2025-01-04,42,No,0.1117,Medium,4,1,Saturday,No,1,2,0,1,0,2,3,0.8427681490175557
YJ060,20,2459,122.95,1,2,0.49,1.0,0.8083124328,0.07726552107,0.0,0.5,vpn not connecting,Finance,Hybrid,ART_59,2.95,Yes,2,No,2025-05-24,171,No,0.0245,High,24,5,Saturday,No,1,0,1,1,0,0,2,0.7942990211318132
HB061,15,2548,169.8666667,2,2,1.02,0.7222222222,0.8402006449,0.1097533271,0.5,0.5,vacation policy details,HR Policy,Hybrid,ART_6,1.63,Yes,1,No,2025-02-27,152,No,0.068,High,27,2,Thursday,Yes,1,1,1,1,1,0,2,0.6141100289895856
FA062,7,938,134.0,1,3,0.19,0.2777777778,0.2633464708,0.08491717842,0.0,1.0,expense reimbursement process,Operations,AI,ART_95,4.08,Yes,5,No,2025-02-20,167,No,0.0271,Medium,20,2,Thursday,No,1,0,2,0,3,2,3,0.7038615762243926
UA063,5,1211,242.2,2,1,0.48,0.1666666667,0.3611608742,0.1598410992,0.5,0.0,vacation policy details,HR Policy,Search,ART_24,1.08,Yes,2,No,2025-04-28,176,No,0.096,Medium,28,4,Monday,No,1,1,0,2,1,2,3,0.7914174132562357
PX064,11,2992,272.0,3,3,1.8,0.5,0.999283411,0.180476338,1.0,1.0,how to request leave,Security,AI,ART_45,5.3,Yes,4,No,2025-04-28,56,No,0.1636,High,28,4,Monday,No,1,2,2,0,4,0,2,0.7076888319249907
DM065,3,880,293.3333333,1,3,0.18,0.05555555556,0.2425653887,0.1952487685,0.0,1.0,how to request leave,IT Support,AI,ART_4,4.96,No,1,No,2025-03-29,233,Yes,0.06,Medium,29,3,Saturday,No,0,0,2,0,2,2,3,0.11131505258156286
BF066,20,2489,124.45,3,2,1.49,1.0,0.8190612684,0.07830420759,1.0,0.5,how to install company software,Security,Hybrid,ART_32,3.75,Yes,3,No,2025-04-04,127,No,0.0745,High,4,4,Friday,No,1,2,1,1,4,0,2,0.7680659704721107
AV067,16,1983,123.9375,3,3,1.19,0.7777777778,0.6377642422,0.07794932303,1.0,1.0,how to install company software,Software Help,Search,ART_51,1.74,Yes,4,No,2025-03-08,131,No,0.0744,High,8,3,Saturday,No,1,2,2,2,5,0,2,0.7112338889182578
FB068,18,807,44.83333333,1,3,0.16,0.8888888889,0.2164098889,0.02317303546,0.0,1.0,vacation policy details,Operations,Search,ART_1,4.29,Yes,3,No,2025-01-31,93,No,0.0089,Medium,31,1,Friday,No,1,0,2,2,3,2,0,0.8650505596350676
OW069,19,1955,102.8947368,1,1,0.39,0.9444444444,0.6277319957,0.06337810011,0.0,0.0,two factor authentication setup,HR Policy,Hybrid,ART_31,1.56,Yes,2,Yes,2025-06-14,281,No,0.0205,High,14,6,Saturday,No,1,0,0,1,1,0,2,0.8546921458867933
MT070,2,649,324.5,3,3,0.39,0.0,0.1597993551,0.2168303661,1.0,1.0,company travel policy,IT Support,Hybrid,ART_56,0.91,No,4,No,2025-05-19,245,Yes,0.195,Low,19,5,Monday,No,0,2,2,1,2,1,3,0.08846595818543049
WB071,18,1823,101.2777778,3,2,1.09,0.8888888889,0.5804371193,0.0622584244,1.0,0.5,how to install company software,IT Support,Hybrid,ART_82,2.4,Yes,5,No,2025-03-27,75,No,0.0606,High,27,3,Thursday,Yes,1,2,1,1,2,0,2,0.7132235862265541
QU072,7,2192,313.1428571,1,1,0.44,0.2777777778,0.7126477965,0.2089660253,0.0,0.0,expense reimbursement process,Operations,Search,ART_5,2.86,No,4,No,2025-01-18,105,Yes,0.0629,High,18,1,Saturday,No,0,0,0,2,3,0,1,0.3071779266167934
VK073,17,318,18.70588235,2,3,0.13,0.8333333333,0.04120386958,0.005080881415,0.5,1.0,email not syncing,Security,AI,ART_71,1.9,Yes,5,No,2025-06-27,130,No,0.0076,Low,27,6,Friday,No,1,1,2,0,4,1,0,0.9550636669171376
UG074,6,1794,299.0,3,2,1.08,0.2222222222,0.5700465783,0.1991726953,1.0,0.5,how to request leave,Security,Search,ART_76,2.93,Yes,4,No,2025-03-27,118,No,0.18,High,27,3,Thursday,No,1,2,1,2,4,0,1,0.6264860427267641
ZT075,11,2994,272.1818182,3,3,1.8,0.5,1.0,0.1806022394,1.0,1.0,how to request leave,Operations,AI,ART_7,3.87,No,1,No,2025-03-30,221,Yes,0.1636,High,30,3,Sunday,No,0,2,2,0,3,0,1,0.21555654859456513
UK076,3,780,260.0,1,2,0.16,0.05555555556,0.2067359369,0.1721668459,0.0,0.5,how to request leave,Operations,Search,ART_74,1.97,Yes,5,No,2025-04-03,98,No,0.0533,Low,3,4,Thursday,No,1,0,1,2,3,1,3,0.9139237534205524
ON077,3,283,94.33333333,2,3,0.11,0.05555555556,0.02866356145,0.05744969052,0.5,1.0,expense reimbursement process,HR Policy,Search,ART_30,1.81,Yes,5,No,2025-06-27,118,No,0.0367,Low,27,6,Friday,No,1,1,2,2,1,1,3,0.9436555530102414
GO078,15,2945,196.3333333,2,2,1.18,0.7222222222,0.9824435686,0.1280803737,0.5,0.5,company travel policy,HR Policy,AI,ART_41,1.22,Yes,3,No,2025-03-04,165,No,0.0787,High,4,3,Tuesday,No,1,1,1,0,1,0,2,0.8027731872026407
ZM079,19,2169,114.1578947,1,2,0.43,0.9444444444,0.7044070226,0.07117736028,0.0,0.5,how to request leave,IT Support,Hybrid,ART_49,3.73,Yes,3,No,2025-03-27,106,No,0.0226,High,27,3,Thursday,No,1,0,1,1,2,0,2,0.786740544581324
JL080,14,219,15.64285714,2,2,0.09,0.6666666667,0.00573271229,0.00295986609,0.5,0.5,how to request leave,Finance,AI,ART_93,3.79,Yes,1,No,2025-05-07,182,No,0.0064,Low,7,5,Wednesday,No,1,1,1,0,0,1,0,0.9549261437013059
PP081,18,1451,80.61111111,3,1,0.87,0.8888888889,0.4471515586,0.04794763238,1.0,0.0,how to request leave,Security,AI,ART_73,5.44,Yes,5,No,2025-03-19,208,No,0.0483,Medium,19,3,Wednesday,No,1,2,0,0,4,2,0,0.9402566890522748
QQ082,16,2163,135.1875,2,1,0.87,0.7777777778,0.7022572555,0.08573947191,0.5,0.0,expense reimbursement process,HR Policy,Hybrid,ART_75,1.15,Yes,4,No,2025-02-13,175,No,0.0544,High,13,2,Thursday,No,1,1,0,1,1,0,2,0.5048111710594412
NA083,15,1667,111.1333333,3,1,1.0,0.7222222222,0.5245431745,0.06908297951,1.0,0.0,how to request leave,Operations,AI,ART_71,4.19,Yes,4,No,2025-01-03,32,No,0.0667,High,3,1,Friday,No,1,2,0,0,3,0,2,0.8476131399064621
VB084,6,2228,371.3333333,1,1,0.45,0.2222222222,0.7255463991,0.2492604673,0.0,0.0,email not syncing,Security,Hybrid,ART_97,5.49,Yes,5,Yes,2025-03-13,253,No,0.075,High,13,3,Thursday,No,1,0,0,1,4,0,1,0.7563378410468407
DF085,12,793,66.08333333,2,1,0.32,0.5555555556,0.2113937657,0.03788776111,0.5,0.0,how to request leave,Operations,Hybrid,ART_12,4.97,No,4,No,2025-01-06,265,Yes,0.0267,Low,6,1,Monday,No,0,1,0,1,3,1,0,0.15505954640884992
MV086,20,2510,125.5,1,3,0.5,1.0,0.8265854532,0.07903128815,0.0,1.0,how to request leave,HR Policy,Search,ART_67,1.68,Yes,4,No,2025-06-28,175,No,0.025,High,28,6,Saturday,No,1,0,2,2,1,0,2,0.8050715171302271
YS087,4,1609,402.25,2,1,0.64,0.1111111111,0.5037620924,0.2706689506,0.5,0.0,reset my password,Finance,Hybrid,ART_50,3.27,No,1,No,2025-01-09,275,Yes,0.16,High,9,1,Thursday,No,0,1,0,1,0,0,1,0.1859985991056333
OC088,10,714,71.4,2,2,0.29,0.4444444444,0.1830884987,0.04156932777,0.5,0.5,vpn not connecting,IT Support,Hybrid,ART_64,3.21,No,2,No,2025-05-28,148,Yes,0.029,Low,28,5,Wednesday,No,0,1,1,1,2,1,3,0.3207181359101584
SO089,4,792,198.0,1,2,0.16,0.1111111111,0.2110354712,0.1292344698,0.0,0.5,email not syncing,Security,Hybrid,ART_80,2.22,Yes,4,Yes,2025-05-28,260,No,0.04,Low,28,5,Wednesday,No,1,0,1,1,4,1,3,0.7874296434327646
DY090,15,1659,110.6,3,3,1.0,0.7222222222,0.5216768183,0.06871366875,1.0,1.0,two factor authentication setup,Operations,Hybrid,ART_20,1.33,Yes,2,No,2025-06-22,260,No,0.0667,High,22,6,Sunday,No,1,2,2,1,3,0,2,0.7057622872070951
FU091,5,2803,560.6,3,1,1.68,0.1666666667,0.931565747,0.3803196239,1.0,0.0,expense reimbursement process,Software Help,Search,ART_49,5.19,Yes,2,No,2025-01-24,154,No,0.336,High,24,1,Friday,No,1,2,0,2,5,0,1,0.7566445265624586
OC092,6,1802,300.3333333,1,1,0.36,0.2222222222,0.5729129344,0.2000959722,0.0,0.0,email not syncing,HR Policy,AI,ART_47,0.56,Yes,5,No,2025-05-31,94,No,0.06,High,31,5,Saturday,No,1,0,0,0,1,0,1,0.7906653046553052
OF093,2,1494,747.0,2,2,0.6,0.0,0.4625582229,0.5093937351,0.5,0.5,company travel policy,Operations,Hybrid,ART_82,5.23,Yes,2,No,2025-02-15,142,No,0.3,Medium,15,2,Saturday,No,1,1,1,1,3,2,3,0.8019794057685968
NX094,14,1815,129.6428571,3,3,1.09,0.6666666667,0.5775707632,0.08190004139,1.0,1.0,how to install company software,Security,Hybrid,ART_57,5.13,Yes,1,No,2025-06-23,163,No,0.0779,High,23,6,Monday,No,1,2,2,1,4,0,2,0.675379359902969
IB095,12,2825,235.4166667,3,2,1.7,0.5555555556,0.9394482264,0.1551439279,1.0,0.5,company travel policy,Operations,Hybrid,ART_81,3.54,Yes,3,No,2025-06-24,147,No,0.1417,High,24,6,Tuesday,No,1,2,1,1,3,0,2,0.6625924914107137
FE096,2,208,104.0,3,1,0.12,0.0,0.00179147259,0.06414344807,1.0,0.0,two factor authentication setup,Software Help,AI,ART_8,4.04,No,4,No,2025-05-23,98,Yes,0.06,Low,23,5,Friday,No,0,2,0,0,5,1,3,0.06298067771372202
AU097,11,882,80.18181818,1,3,0.18,0.5,0.2432819778,0.0476503652,0.0,1.0,two factor authentication setup,HR Policy,Hybrid,ART_35,1.64,Yes,2,No,2025-03-22,104,No,0.0164,Medium,22,3,Saturday,No,1,0,2,1,1,2,3,0.8723133045070355
EU098,3,2395,798.3333333,2,2,0.96,0.05555555556,0.7853815837,0.5449398959,0.5,0.5,how to install company software,Finance,Search,ART_93,1.2,Yes,3,No,2025-05-14,136,No,0.32,High,14,5,Wednesday,No,1,1,1,2,0,0,1,0.6667957856692055
FV099,7,2492,356.0,3,2,1.5,0.2777777778,0.8201361519,0.238642783,1.0,0.5,reset my password,Software Help,Hybrid,ART_99,3.57,Yes,5,No,2025-06-14,55,No,0.2143,High,14,6,Saturday,No,1,2,1,1,5,0,1,0.6911057410937917
PU100,6,993,165.5,3,3,0.6,0.2222222222,0.2830526693,0.1067295953,1.0,1.0,vacation policy details,HR Policy,Hybrid,ART_50,1.17,No,4,No,2025-06-05,153,Yes,0.1,Medium,5,6,Thursday,No,0,2,2,1,1,2,3,0.2618100859048578
BL101,2,1125,562.5,1,2,0.23,0.0,0.3303475457,0.3816352935,0.0,0.5,how to request leave,Operations,AI,ART_8,4.04,Yes,3,No,2025-02-12,26,No,0.115,Medium,12,2,Wednesday,Yes,1,0,1,0,3,2,3,0.9159498828420469
VI102,3,280,93.33333333,3,2,0.17,0.05555555556,0.02758867789,0.05675723284,1.0,0.5,vpn not connecting,Software Help,Hybrid,ART_63,4.61,Yes,1,No,2025-01-18,210,No,0.0567,Low,18,1,Saturday,Yes,1,2,1,1,5,1,3,0.9333783207967226
NQ103,14,2578,184.1428571,1,1,0.52,0.6666666667,0.8509494805,0.1196389848,0.0,0.0,two factor authentication setup,Software Help,AI,ART_45,3.1,Yes,1,No,2025-02-20,279,No,0.0371,High,20,2,Thursday,No,1,0,0,0,5,0,2,0.9211583475851124
WJ104,3,2490,830.0,3,3,1.49,0.05555555556,0.8194195629,0.5668677224,1.0,1.0,vpn not connecting,Finance,Search,ART_23,1.03,Yes,2,No,2025-03-14,20,No,0.4967,High,14,3,Friday,No,1,2,2,2,0,0,1,0.9505931130631313
BL105,20,1979,98.95,2,1,0.79,1.0,0.6363310641,0.0606465368,0.5,0.0,company travel policy,IT Support,Search,ART_91,5.3,Yes,2,No,2025-04-29,45,No,0.0395,High,29,4,Tuesday,No,1,1,0,2,2,0,2,0.89037149964035
NS106,6,863,143.8333333,2,2,0.35,0.2222222222,0.2364743819,0.09172634558,0.5,0.5,how to install company software,Software Help,Hybrid,ART_86,5.73,Yes,3,No,2025-06-19,121,No,0.0583,Medium,19,6,Thursday,No,1,1,1,1,5,2,3,0.6659998085145314
JO107,6,1328,221.3333333,3,3,0.8,0.2222222222,0.4030813329,0.1453918156,1.0,1.0,reset my password,Operations,Hybrid,ART_20,5.2,No,1,Yes,2025-05-24,205,Yes,0.1333,Medium,24,5,Saturday,No,0,2,2,1,3,2,3,0.17741690566949392
OX108,13,947,72.84615385,3,3,0.57,0.6111111111,0.2665711215,0.0425707281,1.0,1.0,how to request leave,Finance,Hybrid,ART_39,1.26,Yes,2,No,2025-04-03,135,No,0.0438,Medium,3,4,Thursday,No,1,2,2,1,0,2,0,0.853634469993872
MT109,10,1734,173.4,2,1,0.69,0.4444444444,0.5485489072,0.1122000109,0.5,0.0,email not syncing,Finance,Search,ART_54,4.19,Yes,2,No,2025-04-14,276,No,0.069,High,14,4,Monday,Yes,1,1,0,2,0,0,1,0.6026293973580862
HH110,5,1966,393.2,3,2,1.18,0.1666666667,0.6316732354,0.2644022086,1.0,0.5,two factor authentication setup,Operations,Hybrid,ART_93,1.32,Yes,5,No,2025-01-25,151,No,0.236,High,25,1,Saturday,No,1,2,1,1,3,0,1,0.5872544079636565
QC111,5,1147,229.4,3,2,0.69,0.1666666667,0.3382300251,0.1509776409,1.0,0.5,email not syncing,IT Support,AI,ART_23,4.7,No,5,No,2025-06-02,105,Yes,0.138,Medium,2,6,Monday,No,0,2,1,0,2,2,3,0.20494241512758965
ON112,17,2409,141.7058824,2,2,0.96,0.8333333333,0.7903977069,0.09025317582,0.5,0.5,company travel policy,Software Help,AI,ART_52,1.32,Yes,3,No,2025-02-27,49,No,0.0565,High,27,2,Thursday,No,1,1,1,0,5,0,2,0.8028268034678522
DP113,8,203,25.375,1,3,0.04,0.3333333333,0.0,0.009698963136,0.0,1.0,how to request leave,HR Policy,Search,ART_88,5.15,Yes,2,No,2025-04-06,36,No,0.005,Low,6,4,Sunday,No,1,0,2,2,1,1,3,0.9314352749179104
TC114,13,571,43.92307692,1,3,0.11,0.6111111111,0.1318523827,0.02254272141,0.0,1.0,how to request leave,Finance,Search,ART_10,4.11,No,5,No,2025-06-23,195,Yes,0.0085,Low,23,6,Monday,No,0,0,2,2,0,1,0,0.24054340674807528
XU115,20,726,36.3,2,3,0.29,1.0,0.187388033,0.01726406327,0.5,1.0,two factor authentication setup,Security,Search,ART_48,0.69,Yes,2,No,2025-06-04,242,No,0.0145,Low,4,6,Wednesday,No,1,1,2,2,4,1,0,0.8369574385406104
LL116,7,1405,200.7142857,3,3,0.84,0.2777777778,0.4306700107,0.1311139978,1.0,1.0,vacation policy details,Finance,AI,ART_93,1.91,Yes,5,No,2025-02-22,295,No,0.12,Medium,22,2,Saturday,No,1,2,2,0,0,2,3,0.891628692227998
YS117,3,2548,849.3333333,2,1,1.02,0.05555555556,0.8402006449,0.5802552375,0.5,0.0,expense reimbursement process,Software Help,AI,ART_35,2.9,Yes,3,No,2025-03-09,113,No,0.34,High,9,3,Sunday,No,1,1,0,0,5,0,1,0.7987539080820373
DG118,18,506,28.11111111,3,1,0.3,0.8888888889,0.108563239,0.01159360428,1.0,0.0,how to install company software,Security,AI,ART_36,2.86,Yes,1,No,2025-03-31,176,No,0.0167,Low,31,3,Monday,No,1,2,0,0,4,1,0,0.9328666706429882
HW119,7,1470,210.0,3,3,0.88,0.2777777778,0.4539591544,0.137543962,1.0,1.0,laptop not turning on,Software Help,AI,ART_59,1.93,Yes,3,No,2025-04-04,180,No,0.1257,Medium,4,4,Friday,No,1,2,2,0,5,2,3,0.7829452338398575
